"Date","Time","Revision","Operator","Job Number","Panel","Samples","Atten","Grade","Layers",

"11/27/2024","11:13:03",3200805.00,"Jose           ","8x5nov272024   ","Point 001 / 172",0,17,"73             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,46.909, 50.290,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,13.371, 14.863,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,37.658, 44.969,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,13.918, 18.842,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:28:19",3200805.00,"Jose           ","8x5nov272024   ","Point 085 / 172",0,17,"59             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,34.761, 37.266,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,14.525, 16.145,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,35.441, 42.321,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,16.581, 22.448,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:29:19",3200805.00,"Jose           ","8x5nov272024   ","Point 086 / 172",0,17,"68             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,41.129, 44.093,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,16.457, 18.293,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,32.042, 38.263,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,17.116, 23.172,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:29:24",3200805.00,"Jose           ","8x5nov272024   ","Point 087 / 172",0,17,"68             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,35.968, 38.560,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,15.880, 17.652,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,36.640, 43.754,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,15.780, 21.363,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:29:28",3200805.00,"Jose           ","8x5nov272024   ","Point 088 / 172",0,17,"70             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,35.630, 38.198,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,14.416, 16.024,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,34.215, 40.858,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,15.810, 21.404,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:29:31",3200805.00,"Jose           ","8x5nov272024   ","Point 089 / 172",0,17,"68             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,36.514, 39.145,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,15.318, 17.027,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,34.822, 41.583,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,17.620, 23.854,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:29:36",3200805.00,"Jose           ","8x5nov272024   ","Point 090 / 172",0,17,"63             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,36.336, 38.954,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.818, 14.248,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,30.296, 36.177,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,15.847, 21.453,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:29:39",3200805.00,"Jose           ","8x5nov272024   ","Point 091 / 172",0,17,"64             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,36.630, 39.270,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.972, 14.419,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,31.461, 37.568,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,15.954, 21.599,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:29:44",3200805.00,"Jose           ","8x5nov272024   ","Point 092 / 172",0,17,"67             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,32.396, 34.730,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,15.447, 17.170,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,32.496, 38.805,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,16.058, 21.740,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:29:47",3200805.00,"Jose           ","8x5nov272024   ","Point 093 / 172",0,17,"63             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,35.056, 37.582,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.164, 13.521,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,27.668, 33.039,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,16.516, 22.359,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:29:50",3200805.00,"Jose           ","8x5nov272024   ","Point 094 / 172",0,17,"65             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,38.199, 40.952,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,10.634, 11.820,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,27.210, 32.493,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,16.948, 22.945,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:30:12",3200805.00,"Jose           ","8x5nov272024   ","Point 095 / 172",0,17,"67             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,36.288, 38.903,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,13.387, 14.881,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,36.488, 43.572,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,16.181, 21.906,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:30:21",3200805.00,"Jose           ","8x5nov272024   ","Point 096 / 172",0,17,"71             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,39.245, 42.073,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,14.742, 16.387,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,33.590, 40.111,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,16.464, 22.288,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:30:25",3200805.00,"Jose           ","8x5nov272024   ","Point 097 / 172",0,17,"68             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,51.620, 55.340,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,13.497, 15.003,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,36.358, 43.417,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,15.890, 21.512,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:30:42",3200805.00,"Jose           ","8x5nov272024   ","Point 098 / 172",0,17,"68             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,35.182, 37.717,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.686, 14.101,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,35.021, 41.820,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,16.027, 21.697,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:30:45",3200805.00,"Jose           ","8x5nov272024   ","Point 099 / 172",0,17,"70             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,35.765, 38.342,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,11.082, 12.319,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,30.056, 35.891,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,17.005, 23.021,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:31:02",3200805.00,"Jose           ","8x5nov272024   ","Point 100 / 172",0,17,"70             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,40.760, 43.697,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,11.287, 12.547,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,32.311, 38.583,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,17.621, 23.856,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:31:27",3200805.00,"Jose           ","8x5nov272024   ","Point 101 / 172",0,17,"67             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,35.196, 37.732,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,15.032, 16.709,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,40.493, 48.354,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,17.474, 23.656,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:31:33",3200805.00,"Jose           ","8x5nov272024   ","Point 102 / 172",0,17,"69             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,40.410, 43.322,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,11.126, 12.367,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,27.220, 32.505,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,16.365, 22.155,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:31:48",3200805.00,"Jose           ","8x5nov272024   ","Point 103 / 172",0,17,"86             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,33.581, 36.000,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.117, 13.469,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,33.294, 39.758,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,17.477, 23.661,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:31:54",3200805.00,"Jose           ","8x5nov272024   ","Point 104 / 172",0,17,"66             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,34.981, 37.501,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,14.748, 16.393,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,32.941, 39.336,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,17.409, 23.568,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:32:17",3200805.00,"Jose           ","8x5nov272024   ","Point 105 / 172",0,17,"95             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,38.119, 40.866,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,14.045, 15.612,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,31.330, 37.413,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,16.122, 21.826,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:32:35",3200805.00,"Jose           ","8x5nov272024   ","Point 106 / 172",0,17,"65             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,35.871, 38.456,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,17.342, 19.277,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,30.805, 36.786,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,17.119, 23.176,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:33:01",3200805.00,"Jose           ","8x5nov272024   ","Point 107 / 172",0,17,"69             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,29.365, 31.481,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.312, 13.686,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,32.045, 38.267,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,17.798, 24.095,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:33:14",3200805.00,"Jose           ","8x5nov272024   ","Point 108 / 172",0,17,"61             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,32.965, 35.341,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,11.686, 12.990,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,27.899, 33.316,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,16.480, 22.310,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:33:45",3200805.00,"Jose           ","8x5nov272024   ","Point 109 / 172",0,17,"69             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,35.825, 38.406,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,15.664, 17.411,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,35.100, 41.914,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,15.831, 21.433,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:33:56",3200805.00,"Jose           ","8x5nov272024   ","Point 110 / 172",0,17,"66             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,35.009, 37.531,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,10.907, 12.124,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,35.177, 42.007,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,18.106, 24.511,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:33:59",3200805.00,"Jose           ","8x5nov272024   ","Point 111 / 172",0,17,"62             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,33.894, 36.336,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,11.580, 12.872,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,31.080, 37.114,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,17.541, 23.748,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:34:02",3200805.00,"Jose           ","8x5nov272024   ","Point 112 / 172",0,17,"61             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,37.024, 39.692,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,14.057, 15.626,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,30.026, 35.855,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,17.528, 23.729,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:34:05",3200805.00,"Jose           ","8x5nov272024   ","Point 113 / 172",0,17,"61             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,37.554, 40.260,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,13.310, 14.795,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,28.491, 34.023,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,18.436, 24.959,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:34:30",3200805.00,"Jose           ","8x5nov272024   ","Point 114 / 172",0,17,"66             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,45.211, 48.469,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,15.848, 17.616,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,33.181, 39.622,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,16.861, 22.826,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:34:42",3200805.00,"Jose           ","8x5nov272024   ","Point 115 / 172",0,17,"62             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,33.092, 35.476,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,10.007, 11.123,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,33.986, 40.584,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,18.635, 25.228,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:34:52",3200805.00,"Jose           ","8x5nov272024   ","Point 116 / 172",0,17,"65             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,33.447, 35.857,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,11.494, 12.777,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,28.947, 34.567,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,17.989, 24.353,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:34:55",3200805.00,"Jose           ","8x5nov272024   ","Point 117 / 172",0,17,"89             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,38.569, 41.348,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,13.686, 15.214,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,31.570, 37.699,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,18.574, 25.146,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:35:03",3200805.00,"Jose           ","8x5nov272024   ","Point 118 / 172",0,17,"68             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,35.266, 37.807,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.596, 14.002,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,30.820, 36.803,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,18.777, 25.420,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:35:06",3200805.00,"Jose           ","8x5nov272024   ","Point 119 / 172",0,17,"75             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,43.246, 46.362,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,11.836, 13.157,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,37.705, 45.025,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,18.353, 24.847,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:35:23",3200805.00,"Jose           ","8x5nov272024   ","Point 120 / 172",0,17,"65             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,35.835, 38.417,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.180, 13.540,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,30.784, 36.761,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,19.301, 26.130,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:35:33",3200805.00,"Jose           ","8x5nov272024   ","Point 121 / 172",0,17,"55             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,45.287, 48.550,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526., 7.081,  7.871,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,22.830, 27.262,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,18.233, 24.685,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:35:36",3200805.00,"Jose           ","8x5nov272024   ","Point 122 / 172",0,17,"64             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,33.257, 35.653,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.859, 14.294,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,33.279, 39.740,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,17.465, 23.645,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:35:44",3200805.00,"Jose           ","8x5nov272024   ","Point 123 / 172",0,17,"63             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,33.957, 36.403,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,10.740, 11.938,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,35.253, 42.097,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,18.293, 24.765,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:35:48",3200805.00,"Jose           ","8x5nov272024   ","Point 124 / 172",0,17,"68             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,35.133, 37.665,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,11.261, 12.518,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,33.303, 39.768,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,17.847, 24.162,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:36:00",3200805.00,"Jose           ","8x5nov272024   ","Point 125 / 172",0,17,"62             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,39.200, 42.024,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,13.438, 14.938,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,33.420, 39.909,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,17.223, 23.317,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:36:06",3200805.00,"Jose           ","8x5nov272024   ","Point 126 / 172",0,17,"65             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,40.165, 43.059,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.405, 13.789,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,31.245, 37.312,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,16.988, 22.998,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
